rebalanced_slabs,n_rebalanced_slabs,miss_ratio,throughput,n_alloc_failures,trace_name,number_of_requests,wsr,slab_size,slab_cnt,rebalance_strategy,allocator,tag,monitor_interval,uuid,qps,wss,number_of_objects,file_name,memory_requirement,compulsory_miss_ratio_byte,max_req_size,max_obj_size,trace_file,time_span,purpose,min_req_size,number_of_req_GiB,cpu_requirement,download_path,category,compulsory_miss_ratio_req,number_of_obj_GiB,num_slab_classes,frequency_mean,min_obj_size,poolRebalanceIntervalSec,lru2qColdPct,thresholdMI,mhMovingAverageParam,mhMinDiff,rebalanceOnRecordAccess,countColdTailHitsOnly,rebalanceStrategy,rebalanceDiffRatio,lruRefreshSec,allocFactor,mhOnlyUpdateHitIfRebalance,minRequestsObserved,thresholdAI,minAllocSize,maxAllocSize,lamaMinThreshold,cacheSizeMB,lru2qHotPct,maxDecayInterval,mhMinDiffRatio,poolResizeIntervalSec,emrHigh,emrLow,moveOnSlabRelease,thresholdAD,thresholdMD,enableLookaside,onlySetIfMiss,replayGeneratorConfig,generator,numThreads,zstdTrace,repeatTraceReplay,compressed,numOps,ignoreLargeReq,repeatOpCount,timestampFactor,traceFileName,useTraceTimer,prepopulateCache,base_dir,miss_ratio_reduction_from_disabled,miss_ratio_reduction_from_lru_disabled,tuned_improvement
618,168,0.3762464205761666,25283.008575626718,8086,twitter_cluster45,227773739,0.1,1,597,lama,TINYLFU,,1000000,twitter_cluster45-167252de7b592d283742a45e83e1fc2e,362.397,5.823144918614625,65513633,twr/cluster45.oracleGeneral.zst,903.0,0.2369,4164,4216,/mntData2/data/oracleReuse/twr/cluster45.oracleGeneral.zst,628520,efficiency,1,11.1886,2.5,twitter/cluster45.oracleGeneral.zst,twitter-kv,0.2876,2.6504,43,3.4767,53,1,,,,,,,lama,,0,1.25,,,,72,1048576,1e-05,602,,,,0,,,False,,,True,False,{'ampFactor': 1},oracle-general-replay,1,True,False,True,227773739,True,True,1,/mntData2/data/oracleReuse/twr/cluster45.oracleGeneral.zst,True,True,work_dir_twitter,0.00036337376013306777,0.005949724520261768,
383,383,0.42739056059487174,373402.58112483984,6,twitter_cluster45,227773739,0.1,1,597,eviction-rate,TINYLFU,,50000,twitter_cluster45-660eb6d6a12597ab85e7f6ad68ce64fc,362.397,5.823144918614625,65513633,twr/cluster45.oracleGeneral.zst,903.0,0.2369,4164,4216,/mntData2/data/oracleReuse/twr/cluster45.oracleGeneral.zst,628520,efficiency,1,11.1886,2.5,twitter/cluster45.oracleGeneral.zst,twitter-kv,0.2876,2.6504,43,3.4767,53,1,,,,,,,eviction-rate,0.1,0,1.25,,,,72,1048576,,602,,,,0,,,False,,,True,False,{'ampFactor': 1},oracle-general-replay,1,True,False,True,227773739,True,True,1,/mntData2/data/oracleReuse/twr/cluster45.oracleGeneral.zst,True,True,work_dir_twitter,-0.050780766258572085,-0.045194415498443385,
4,4,0.37670459016348673,450221.3199725538,6,twitter_cluster45,227773739,0.1,1,597,free-mem,TINYLFU,,50000,twitter_cluster45-c96ad1b6600d1ea827001939f5b99206,362.397,5.823144918614625,65513633,twr/cluster45.oracleGeneral.zst,903.0,0.2369,4164,4216,/mntData2/data/oracleReuse/twr/cluster45.oracleGeneral.zst,628520,efficiency,1,11.1886,2.5,twitter/cluster45.oracleGeneral.zst,twitter-kv,0.2876,2.6504,43,3.4767,53,1,,,,,,,free-mem,,0,1.25,,,,72,1048576,,602,,,,0,,,False,,,True,False,{'ampFactor': 1},oracle-general-replay,1,True,False,True,227773739,True,True,1,/mntData2/data/oracleReuse/twr/cluster45.oracleGeneral.zst,True,True,work_dir_twitter,-9.479582718707746e-05,0.0054915549329416224,
1962,1962,0.380995484295053,384185.0830768715,6,twitter_cluster45,227773739,0.1,1,597,tail-age,TINYLFU,,50000,twitter_cluster45-0ba9cde81a6669e50a6354db557391fd,362.397,5.823144918614625,65513633,twr/cluster45.oracleGeneral.zst,903.0,0.2369,4164,4216,/mntData2/data/oracleReuse/twr/cluster45.oracleGeneral.zst,628520,efficiency,1,11.1886,2.5,twitter/cluster45.oracleGeneral.zst,twitter-kv,0.2876,2.6504,43,3.4767,53,1,,,,,,,tail-age,0.25,0,1.25,,,,72,1048576,,602,,,,0,,,False,,,True,False,{'ampFactor': 1},oracle-general-replay,1,True,False,True,227773739,True,True,1,/mntData2/data/oracleReuse/twr/cluster45.oracleGeneral.zst,True,True,work_dir_twitter,-0.004385689958753325,0.001200660801375375,
442,442,0.37541814686547337,390201.20733654767,6,twitter_cluster45,227773739,0.1,1,597,hits,TINYLFU,,50000,twitter_cluster45-6808adbefaa014f5fe5f7e9c807f099f,362.397,5.823144918614625,65513633,twr/cluster45.oracleGeneral.zst,903.0,0.2369,4164,4216,/mntData2/data/oracleReuse/twr/cluster45.oracleGeneral.zst,628520,efficiency,1,11.1886,2.5,twitter/cluster45.oracleGeneral.zst,twitter-kv,0.2876,2.6504,43,3.4767,53,1,,,,,,,hits,0.1,0,1.25,,,,72,1048576,,602,,,,0,,,False,,,True,False,{'ampFactor': 1},oracle-general-replay,1,True,False,True,227773739,True,True,1,/mntData2/data/oracleReuse/twr/cluster45.oracleGeneral.zst,True,True,work_dir_twitter,0.0011916474708262847,0.006777998230954985,
0,0,0.37660979433629965,340102.17185245646,32,twitter_cluster45,227773739,0.1,1,597,disabled,TINYLFU,,50000,twitter_cluster45-c1646a7eb115a26f1ea4f24a4a07b4e7,362.397,5.823144918614625,65513633,twr/cluster45.oracleGeneral.zst,903.0,0.2369,4164,4216,/mntData2/data/oracleReuse/twr/cluster45.oracleGeneral.zst,628520,efficiency,1,11.1886,2.5,twitter/cluster45.oracleGeneral.zst,twitter-kv,0.2876,2.6504,43,3.4767,53,1,,,,,,,disabled,,0,1.25,,,,72,1048576,,602,,,,0,,,False,,,True,False,{'ampFactor': 1},oracle-general-replay,1,True,False,True,227773739,True,True,1,/mntData2/data/oracleReuse/twr/cluster45.oracleGeneral.zst,True,True,work_dir_twitter,0.0,0.0055863507601287,
0,0,0.2200390261161452,66183.88132464065,0,twitter_cluster46,6610320613,0.01,1,1068,lama,LRU,,1000000,twitter_cluster46-3ab3e94da8bc9aa0c56a65b0994e6f47,10674.5308,104.24316199268102,1158442750,twr/cluster46.oracleGeneral.zst,1614.0,0.0329,8148,8200,/mntData2/data/oracleReuse/twr/cluster46.oracleGeneral.zst,619261,efficiency,44,1464.0912,2.5,twitter/cluster46.oracleGeneral.zst,twitter-kv,0.1752,48.1412,43,5.7062,96,1,0.0,,,,True,,lama,,0,1.25,,,,72,1048576,1e-05,1076,100.0,,,0,,,False,,,True,False,{'ampFactor': 1},oracle-general-replay,1,True,False,True,6610320613,True,True,1,/mntData2/data/oracleReuse/twr/cluster46.oracleGeneral.zst,True,True,work_dir_twitter,0.0,0.0,
543,543,0.24361122209912997,633728.087189215,0,twitter_cluster46,6610320613,0.01,1,1068,eviction-rate,LRU,,50000,twitter_cluster46-8cb57590db62dd83efe3321c3b24ffcc,10674.5308,104.24316199268102,1158442750,twr/cluster46.oracleGeneral.zst,1614.0,0.0329,8148,8200,/mntData2/data/oracleReuse/twr/cluster46.oracleGeneral.zst,619261,efficiency,44,1464.0912,2.5,twitter/cluster46.oracleGeneral.zst,twitter-kv,0.1752,48.1412,43,5.7062,96,1,0.0,,,,True,,eviction-rate,0.1,0,1.25,,,,72,1048576,,1076,100.0,,,0,,,False,,,True,False,{'ampFactor': 1},oracle-general-replay,1,True,False,True,6610320613,True,True,1,/mntData2/data/oracleReuse/twr/cluster46.oracleGeneral.zst,True,True,work_dir_twitter,-0.023572195982984767,-0.023572195982984767,
0,0,0.2200390261161452,616372.1250793227,0,twitter_cluster46,6610320613,0.01,1,1068,free-mem,LRU,,50000,twitter_cluster46-10a8ceaa931a0bcb91876ed7c74e37a0,10674.5308,104.24316199268102,1158442750,twr/cluster46.oracleGeneral.zst,1614.0,0.0329,8148,8200,/mntData2/data/oracleReuse/twr/cluster46.oracleGeneral.zst,619261,efficiency,44,1464.0912,2.5,twitter/cluster46.oracleGeneral.zst,twitter-kv,0.1752,48.1412,43,5.7062,96,1,0.0,,,,True,,free-mem,,0,1.25,,,,72,1048576,,1076,100.0,,,0,,,False,,,True,False,{'ampFactor': 1},oracle-general-replay,1,True,False,True,6610320613,True,True,1,/mntData2/data/oracleReuse/twr/cluster46.oracleGeneral.zst,True,True,work_dir_twitter,0.0,0.0,
560,560,0.22025212939546718,530518.1752151679,0,twitter_cluster46,6610320613,0.01,1,1068,tail-age,LRU,,50000,twitter_cluster46-5e69dbb295c5bb227ea6611dd68edb23,10674.5308,104.24316199268102,1158442750,twr/cluster46.oracleGeneral.zst,1614.0,0.0329,8148,8200,/mntData2/data/oracleReuse/twr/cluster46.oracleGeneral.zst,619261,efficiency,44,1464.0912,2.5,twitter/cluster46.oracleGeneral.zst,twitter-kv,0.1752,48.1412,43,5.7062,96,1,0.0,,,,True,,tail-age,0.25,0,1.25,,,,72,1048576,,1076,100.0,,,0,,,False,,,True,False,{'ampFactor': 1},oracle-general-replay,1,True,False,True,6610320613,True,True,1,/mntData2/data/oracleReuse/twr/cluster46.oracleGeneral.zst,True,True,work_dir_twitter,-0.00021310327932197448,-0.00021310327932197448,
685,685,0.2189137864439012,583625.9386973685,0,twitter_cluster46,6610320613,0.01,1,1068,hits,LRU,,50000,twitter_cluster46-29ac5365acabd4f11df5582f79afdad0,10674.5308,104.24316199268102,1158442750,twr/cluster46.oracleGeneral.zst,1614.0,0.0329,8148,8200,/mntData2/data/oracleReuse/twr/cluster46.oracleGeneral.zst,619261,efficiency,44,1464.0912,2.5,twitter/cluster46.oracleGeneral.zst,twitter-kv,0.1752,48.1412,43,5.7062,96,1,0.0,,,,True,,hits,0.1,0,1.25,,,,72,1048576,,1076,100.0,,,0,,,False,,,True,False,{'ampFactor': 1},oracle-general-replay,1,True,False,True,6610320613,True,True,1,/mntData2/data/oracleReuse/twr/cluster46.oracleGeneral.zst,True,True,work_dir_twitter,0.0011252396722440106,0.0011252396722440106,
0,0,0.2200390261161452,586178.6581596158,0,twitter_cluster46,6610320613,0.01,1,1068,disabled,LRU,,50000,twitter_cluster46-bc48647d7e170bc7a025d77a54075d50,10674.5308,104.24316199268102,1158442750,twr/cluster46.oracleGeneral.zst,1614.0,0.0329,8148,8200,/mntData2/data/oracleReuse/twr/cluster46.oracleGeneral.zst,619261,efficiency,44,1464.0912,2.5,twitter/cluster46.oracleGeneral.zst,twitter-kv,0.1752,48.1412,43,5.7062,96,1,0.0,,,,True,,disabled,,0,1.25,,,,72,1048576,,1076,100.0,,,0,,,False,,,True,False,{'ampFactor': 1},oracle-general-replay,1,True,False,True,6610320613,True,True,1,/mntData2/data/oracleReuse/twr/cluster46.oracleGeneral.zst,True,True,work_dir_twitter,0.0,0.0,
722,722,0.21768880425709541,525533.0594982842,0,twitter_cluster46,6610320613,0.01,1,1068,marginal-hits-tuned,LRU,,50000,twitter_cluster46-71bea600c3d1a0737adf7c8cf9038c6f,10674.5308,104.24316199268102,1158442750,twr/cluster46.oracleGeneral.zst,1614.0,0.0329,8148,8200,/mntData2/data/oracleReuse/twr/cluster46.oracleGeneral.zst,619261,efficiency,44,1464.0912,2.5,twitter/cluster46.oracleGeneral.zst,twitter-kv,0.1752,48.1412,43,5.7062,96,1,0.0,False,0.3,2.0,True,,marginal-hits-new,,0,1.25,True,50000.0,True,72,1048576,,1076,100.0,50000.0,0.0,0,0.95,0.5,False,False,True,True,False,{'ampFactor': 1},oracle-general-replay,1,True,False,True,6610320613,True,True,1,/mntData2/data/oracleReuse/twr/cluster46.oracleGeneral.zst,True,True,work_dir_twitter,0.002350221859049789,0.002350221859049789,0.0025499757102326326
131415,131415,0.22023877996732805,535785.6919665248,0,twitter_cluster46,6610320613,0.01,1,1068,marginal-hits,LRU,,50000,twitter_cluster46-d1496e460aebeb4f4a8c8745d9841bb7,10674.5308,104.24316199268102,1158442750,twr/cluster46.oracleGeneral.zst,1614.0,0.0329,8148,8200,/mntData2/data/oracleReuse/twr/cluster46.oracleGeneral.zst,619261,efficiency,44,1464.0912,2.5,twitter/cluster46.oracleGeneral.zst,twitter-kv,0.1752,48.1412,43,5.7062,96,1,0.0,,0.3,,True,,marginal-hits-old,,0,1.25,,,,72,1048576,,1076,100.0,,,0,,,False,,,True,False,{'ampFactor': 1},oracle-general-replay,1,True,False,True,6610320613,True,True,1,/mntData2/data/oracleReuse/twr/cluster46.oracleGeneral.zst,True,True,work_dir_twitter,-0.0001997538511828434,-0.0001997538511828434,
0,0,0.21189504624713126,67548.44272480892,0,twitter_cluster46,6610320613,0.01,1,1068,lama,LRU2Q,,1000000,twitter_cluster46-9b26e35097a95f885c76a54e0883346e,10674.5308,104.24316199268102,1158442750,twr/cluster46.oracleGeneral.zst,1614.0,0.0329,8148,8200,/mntData2/data/oracleReuse/twr/cluster46.oracleGeneral.zst,619261,efficiency,44,1464.0912,2.5,twitter/cluster46.oracleGeneral.zst,twitter-kv,0.1752,48.1412,43,5.7062,96,1,30.0,,,,True,True,lama,,0,1.25,,,,72,1048576,1e-05,1076,30.0,,,0,,,False,,,True,False,{'ampFactor': 1},oracle-general-replay,1,True,False,True,6610320613,True,True,1,/mntData2/data/oracleReuse/twr/cluster46.oracleGeneral.zst,True,True,work_dir_twitter,0.0,0.00814397986901394,
539,539,0.23313538060003325,644342.3199224742,0,twitter_cluster46,6610320613,0.01,1,1068,eviction-rate,LRU2Q,,50000,twitter_cluster46-41737961ab2ece700c45c18688f40249,10674.5308,104.24316199268102,1158442750,twr/cluster46.oracleGeneral.zst,1614.0,0.0329,8148,8200,/mntData2/data/oracleReuse/twr/cluster46.oracleGeneral.zst,619261,efficiency,44,1464.0912,2.5,twitter/cluster46.oracleGeneral.zst,twitter-kv,0.1752,48.1412,43,5.7062,96,1,30.0,,,,True,True,eviction-rate,0.1,0,1.25,,,,72,1048576,,1076,30.0,,,0,,,False,,,True,False,{'ampFactor': 1},oracle-general-replay,1,True,False,True,6610320613,True,True,1,/mntData2/data/oracleReuse/twr/cluster46.oracleGeneral.zst,True,True,work_dir_twitter,-0.021240334352901985,-0.013096354483888045,
0,0,0.21189504624713126,436625.58844219183,0,twitter_cluster46,6610320613,0.01,1,1068,free-mem,LRU2Q,,50000,twitter_cluster46-1c6160d396cbd48fa97805842ed114ed,10674.5308,104.24316199268102,1158442750,twr/cluster46.oracleGeneral.zst,1614.0,0.0329,8148,8200,/mntData2/data/oracleReuse/twr/cluster46.oracleGeneral.zst,619261,efficiency,44,1464.0912,2.5,twitter/cluster46.oracleGeneral.zst,twitter-kv,0.1752,48.1412,43,5.7062,96,1,30.0,,,,True,True,free-mem,,0,1.25,,,,72,1048576,,1076,30.0,,,0,,,False,,,True,False,{'ampFactor': 1},oracle-general-replay,1,True,False,True,6610320613,True,True,1,/mntData2/data/oracleReuse/twr/cluster46.oracleGeneral.zst,True,True,work_dir_twitter,0.0,0.00814397986901394,
300,300,0.2177406761737655,509860.97562961356,0,twitter_cluster46,6610320613,0.01,1,1068,tail-age,LRU2Q,,50000,twitter_cluster46-5a29e9a94c3c63a70a6c8689ada9a9f0,10674.5308,104.24316199268102,1158442750,twr/cluster46.oracleGeneral.zst,1614.0,0.0329,8148,8200,/mntData2/data/oracleReuse/twr/cluster46.oracleGeneral.zst,619261,efficiency,44,1464.0912,2.5,twitter/cluster46.oracleGeneral.zst,twitter-kv,0.1752,48.1412,43,5.7062,96,1,30.0,,,,True,True,tail-age,0.25,0,1.25,,,,72,1048576,,1076,30.0,,,0,,,False,,,True,False,{'ampFactor': 1},oracle-general-replay,1,True,False,True,6610320613,True,True,1,/mntData2/data/oracleReuse/twr/cluster46.oracleGeneral.zst,True,True,work_dir_twitter,-0.005845629926634233,0.002298349942379707,
674,674,0.21050333235931956,518426.59778584784,0,twitter_cluster46,6610320613,0.01,1,1068,hits,LRU2Q,,50000,twitter_cluster46-5417d7cd7b2586eb521817e3bc14b230,10674.5308,104.24316199268102,1158442750,twr/cluster46.oracleGeneral.zst,1614.0,0.0329,8148,8200,/mntData2/data/oracleReuse/twr/cluster46.oracleGeneral.zst,619261,efficiency,44,1464.0912,2.5,twitter/cluster46.oracleGeneral.zst,twitter-kv,0.1752,48.1412,43,5.7062,96,1,30.0,,,,True,True,hits,0.1,0,1.25,,,,72,1048576,,1076,30.0,,,0,,,False,,,True,False,{'ampFactor': 1},oracle-general-replay,1,True,False,True,6610320613,True,True,1,/mntData2/data/oracleReuse/twr/cluster46.oracleGeneral.zst,True,True,work_dir_twitter,0.001391713887811702,0.009535693756825642,
0,0,0.21189504624713126,570876.579549338,0,twitter_cluster46,6610320613,0.01,1,1068,disabled,LRU2Q,,50000,twitter_cluster46-8cdd1cd71be2af8b339673360caad0ba,10674.5308,104.24316199268102,1158442750,twr/cluster46.oracleGeneral.zst,1614.0,0.0329,8148,8200,/mntData2/data/oracleReuse/twr/cluster46.oracleGeneral.zst,619261,efficiency,44,1464.0912,2.5,twitter/cluster46.oracleGeneral.zst,twitter-kv,0.1752,48.1412,43,5.7062,96,1,30.0,,,,True,True,disabled,,0,1.25,,,,72,1048576,,1076,30.0,,,0,,,False,,,True,False,{'ampFactor': 1},oracle-general-replay,1,True,False,True,6610320613,True,True,1,/mntData2/data/oracleReuse/twr/cluster46.oracleGeneral.zst,True,True,work_dir_twitter,0.0,0.00814397986901394,
380,380,0.20985568903751448,615774.4554754284,0,twitter_cluster46,6610320613,0.01,1,1068,marginal-hits-tuned,LRU2Q,cold,50000,twitter_cluster46-6e2e9ffa085aafadd417751526928ba0,10674.5308,104.24316199268102,1158442750,twr/cluster46.oracleGeneral.zst,1614.0,0.0329,8148,8200,/mntData2/data/oracleReuse/twr/cluster46.oracleGeneral.zst,619261,efficiency,44,1464.0912,2.5,twitter/cluster46.oracleGeneral.zst,twitter-kv,0.1752,48.1412,43,5.7062,96,1,30.0,False,0.3,2.0,True,True,marginal-hits-new,,0,1.25,True,50000.0,True,72,1048576,,1076,30.0,50000.0,0.0,0,0.95,0.5,False,False,True,True,False,{'ampFactor': 1},oracle-general-replay,1,True,False,True,6610320613,True,True,1,/mntData2/data/oracleReuse/twr/cluster46.oracleGeneral.zst,True,True,work_dir_twitter,0.002039357209616788,0.010183337078630728,0.009327417777398483
131454,131454,0.21918310681491296,430482.00627525186,0,twitter_cluster46,6610320613,0.01,1,1068,marginal-hits,LRU2Q,cold,50000,twitter_cluster46-f637f9d78cdb84bdea6c539efed50743,10674.5308,104.24316199268102,1158442750,twr/cluster46.oracleGeneral.zst,1614.0,0.0329,8148,8200,/mntData2/data/oracleReuse/twr/cluster46.oracleGeneral.zst,619261,efficiency,44,1464.0912,2.5,twitter/cluster46.oracleGeneral.zst,twitter-kv,0.1752,48.1412,43,5.7062,96,1,30.0,,0.3,,True,True,marginal-hits-old,,0,1.25,,,,72,1048576,,1076,30.0,,,0,,,False,,,True,False,{'ampFactor': 1},oracle-general-replay,1,True,False,True,6610320613,True,True,1,/mntData2/data/oracleReuse/twr/cluster46.oracleGeneral.zst,True,True,work_dir_twitter,-0.007288060567781696,0.0008559193012322441,
550,550,0.21607194788571446,491487.45821670466,0,twitter_cluster46,6610320613,0.01,1,1068,marginal-hits-tuned,TINYLFU,,50000,twitter_cluster46-57639127772037d86b6665ad857ac987,10674.5308,104.24316199268102,1158442750,twr/cluster46.oracleGeneral.zst,1614.0,0.0329,8148,8200,/mntData2/data/oracleReuse/twr/cluster46.oracleGeneral.zst,619261,efficiency,44,1464.0912,2.5,twitter/cluster46.oracleGeneral.zst,twitter-kv,0.1752,48.1412,43,5.7062,96,1,,False,0.3,2.0,,,marginal-hits-new,,0,1.25,True,50000.0,True,72,1048576,,1076,,50000.0,0.0,0,0.95,0.5,False,False,True,True,False,{'ampFactor': 1},oracle-general-replay,1,True,False,True,6610320613,True,True,1,/mntData2/data/oracleReuse/twr/cluster46.oracleGeneral.zst,True,True,work_dir_twitter,0.0034296147384160203,0.003967078230430743,0.0035654638223823754
131211,131211,0.21963741170809684,484080.9169180192,0,twitter_cluster46,6610320613,0.01,1,1068,marginal-hits,TINYLFU,,50000,twitter_cluster46-39aadf05f5e54b58e88faa9f809f5e7f,10674.5308,104.24316199268102,1158442750,twr/cluster46.oracleGeneral.zst,1614.0,0.0329,8148,8200,/mntData2/data/oracleReuse/twr/cluster46.oracleGeneral.zst,619261,efficiency,44,1464.0912,2.5,twitter/cluster46.oracleGeneral.zst,twitter-kv,0.1752,48.1412,43,5.7062,96,1,,,0.3,,,,marginal-hits-old,,0,1.25,,,,72,1048576,,1076,,,,0,,,False,,,True,False,{'ampFactor': 1},oracle-general-replay,1,True,False,True,6610320613,True,True,1,/mntData2/data/oracleReuse/twr/cluster46.oracleGeneral.zst,True,True,work_dir_twitter,-0.0001358490839663551,0.00040161440804836745,
0,0,0.21950156262413048,65535.113597659656,0,twitter_cluster46,6610320613,0.01,1,1068,lama,TINYLFU,,1000000,twitter_cluster46-bc03c74cb6ee7f8fe48545835403b6cf,10674.5308,104.24316199268102,1158442750,twr/cluster46.oracleGeneral.zst,1614.0,0.0329,8148,8200,/mntData2/data/oracleReuse/twr/cluster46.oracleGeneral.zst,619261,efficiency,44,1464.0912,2.5,twitter/cluster46.oracleGeneral.zst,twitter-kv,0.1752,48.1412,43,5.7062,96,1,,,,,,,lama,,0,1.25,,,,72,1048576,1e-05,1076,,,,0,,,False,,,True,False,{'ampFactor': 1},oracle-general-replay,1,True,False,True,6610320613,True,True,1,/mntData2/data/oracleReuse/twr/cluster46.oracleGeneral.zst,True,True,work_dir_twitter,0.0,0.0005374634920147225,
542,542,0.24179132459274558,414688.2987119764,0,twitter_cluster46,6610320613,0.01,1,1068,eviction-rate,TINYLFU,,50000,twitter_cluster46-8d8813c90bff1b78d3046869672cf760,10674.5308,104.24316199268102,1158442750,twr/cluster46.oracleGeneral.zst,1614.0,0.0329,8148,8200,/mntData2/data/oracleReuse/twr/cluster46.oracleGeneral.zst,619261,efficiency,44,1464.0912,2.5,twitter/cluster46.oracleGeneral.zst,twitter-kv,0.1752,48.1412,43,5.7062,96,1,,,,,,,eviction-rate,0.1,0,1.25,,,,72,1048576,,1076,,,,0,,,False,,,True,False,{'ampFactor': 1},oracle-general-replay,1,True,False,True,6610320613,True,True,1,/mntData2/data/oracleReuse/twr/cluster46.oracleGeneral.zst,True,True,work_dir_twitter,-0.022289761968615096,-0.021752298476600374,
0,0,0.21950156262413048,499083.6763975752,0,twitter_cluster46,6610320613,0.01,1,1068,free-mem,TINYLFU,,50000,twitter_cluster46-5ae9acca789d5bb42c983a65d3293f0d,10674.5308,104.24316199268102,1158442750,twr/cluster46.oracleGeneral.zst,1614.0,0.0329,8148,8200,/mntData2/data/oracleReuse/twr/cluster46.oracleGeneral.zst,619261,efficiency,44,1464.0912,2.5,twitter/cluster46.oracleGeneral.zst,twitter-kv,0.1752,48.1412,43,5.7062,96,1,,,,,,,free-mem,,0,1.25,,,,72,1048576,,1076,,,,0,,,False,,,True,False,{'ampFactor': 1},oracle-general-replay,1,True,False,True,6610320613,True,True,1,/mntData2/data/oracleReuse/twr/cluster46.oracleGeneral.zst,True,True,work_dir_twitter,0.0,0.0005374634920147225,
18276,18276,0.22035834754147046,528703.9152997578,0,twitter_cluster46,6610320613,0.01,1,1068,tail-age,TINYLFU,,50000,twitter_cluster46-a02b7dd050bac953b6d9ebec327bb687,10674.5308,104.24316199268102,1158442750,twr/cluster46.oracleGeneral.zst,1614.0,0.0329,8148,8200,/mntData2/data/oracleReuse/twr/cluster46.oracleGeneral.zst,619261,efficiency,44,1464.0912,2.5,twitter/cluster46.oracleGeneral.zst,twitter-kv,0.1752,48.1412,43,5.7062,96,1,,,,,,,tail-age,0.25,0,1.25,,,,72,1048576,,1076,,,,0,,,False,,,True,False,{'ampFactor': 1},oracle-general-replay,1,True,False,True,6610320613,True,True,1,/mntData2/data/oracleReuse/twr/cluster46.oracleGeneral.zst,True,True,work_dir_twitter,-0.0008567849173399811,-0.00031932142532525853,
684,684,0.2167577725628238,438651.0766040504,0,twitter_cluster46,6610320613,0.01,1,1068,hits,TINYLFU,,50000,twitter_cluster46-9c96cc8e4243d3868b73a2a0c58a04f2,10674.5308,104.24316199268102,1158442750,twr/cluster46.oracleGeneral.zst,1614.0,0.0329,8148,8200,/mntData2/data/oracleReuse/twr/cluster46.oracleGeneral.zst,619261,efficiency,44,1464.0912,2.5,twitter/cluster46.oracleGeneral.zst,twitter-kv,0.1752,48.1412,43,5.7062,96,1,,,,,,,hits,0.1,0,1.25,,,,72,1048576,,1076,,,,0,,,False,,,True,False,{'ampFactor': 1},oracle-general-replay,1,True,False,True,6610320613,True,True,1,/mntData2/data/oracleReuse/twr/cluster46.oracleGeneral.zst,True,True,work_dir_twitter,0.002743790061306678,0.0032812535533214005,
0,0,0.21950156262413048,468963.28702838806,0,twitter_cluster46,6610320613,0.01,1,1068,disabled,TINYLFU,,50000,twitter_cluster46-6c2a4d072b1d3dd908243c6d19221b8a,10674.5308,104.24316199268102,1158442750,twr/cluster46.oracleGeneral.zst,1614.0,0.0329,8148,8200,/mntData2/data/oracleReuse/twr/cluster46.oracleGeneral.zst,619261,efficiency,44,1464.0912,2.5,twitter/cluster46.oracleGeneral.zst,twitter-kv,0.1752,48.1412,43,5.7062,96,1,,,,,,,disabled,,0,1.25,,,,72,1048576,,1076,,,,0,,,False,,,True,False,{'ampFactor': 1},oracle-general-replay,1,True,False,True,6610320613,True,True,1,/mntData2/data/oracleReuse/twr/cluster46.oracleGeneral.zst,True,True,work_dir_twitter,0.0,0.0005374634920147225,
0,0,0.19403887694607347,57191.15299222552,0,twitter_cluster46,6610320613,0.1,1,10675,lama,LRU,,1000000,twitter_cluster46-842816b8c47da64eaec0fdb1dcdf8ee8,10674.5308,104.24316199268102,1158442750,twr/cluster46.oracleGeneral.zst,16122.0,0.0329,8148,8200,/mntData2/data/oracleReuse/twr/cluster46.oracleGeneral.zst,619261,efficiency,44,1464.0912,2.5,twitter/cluster46.oracleGeneral.zst,twitter-kv,0.1752,48.1412,43,5.7062,96,1,0.0,,,,True,,lama,,0,1.25,,,,72,1048576,1e-05,10748,100.0,,,0,,,False,,,True,False,{'ampFactor': 1},oracle-general-replay,1,True,False,True,6610320613,True,True,1,/mntData2/data/oracleReuse/twr/cluster46.oracleGeneral.zst,True,True,work_dir_twitter,0.0,0.0,
835,835,0.22065405800915272,169530.56021822442,0,twitter_cluster46,6610320613,0.1,1,10675,eviction-rate,LRU,,50000,twitter_cluster46-18498e3581cbc4d50582870a68d9f663,10674.5308,104.24316199268102,1158442750,twr/cluster46.oracleGeneral.zst,16122.0,0.0329,8148,8200,/mntData2/data/oracleReuse/twr/cluster46.oracleGeneral.zst,619261,efficiency,44,1464.0912,2.5,twitter/cluster46.oracleGeneral.zst,twitter-kv,0.1752,48.1412,43,5.7062,96,1,0.0,,,,True,,eviction-rate,0.1,0,1.25,,,,72,1048576,,10748,100.0,,,0,,,False,,,True,False,{'ampFactor': 1},oracle-general-replay,1,True,False,True,6610320613,True,True,1,/mntData2/data/oracleReuse/twr/cluster46.oracleGeneral.zst,True,True,work_dir_twitter,-0.026615181063079252,-0.026615181063079252,
